x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.60883,-0.04023,1.080245863536995,0.0016821936385634036,-0.015177881699776416,1.0667501754757818,0.5401229317684975,1754843650.994901,0.6693287956691437,0,0.05987706823150246
0.60806,-0.05503,1.0506217552653667,0.0017891231000417454,-0.018085978385625184,1.0343248999797834,0.5253108776326834,1754843651.0152564,0.7253422644208757,0,0.07468912236731665
0.60722,-0.0886,0.9834608718960935,0.0018891444197718069,-0.019859091526290076,0.9654909247895753,0.4917304359480468,1754843651.035597,1.7409134026890405,0,0.10826956405195322
0.60754,-0.10694,0.9468014178554706,0.0019851416352727118,-0.021830091679279535,0.9269564678114638,0.4734007089277353,1754843651.0558753,0.8952100133602124,0,0.1265992910722647
0.60754,-0.10694,0.9468014178554706,0.00208192779476895,-0.021830091679279535,0.92705325397096,0.4734007089277353,1754843651.0763202,0.0,1,0.1265992910722647
0.60892,-0.14496,0.8707958147289132,0.0021706505572213924,-0.027117367062960942,0.8458490982231737,0.4353979073644566,1754843651.0966976,1.8689894311958073,0,0.16460209263554337
0.60892,-0.14496,0.8707958147289132,0.0022611629514990342,-0.027117367062960942,0.8459396106174513,0.4353979073644566,1754843651.117486,0.0,1,0.16460209263554337
0.61195,-0.18509,0.7905163597895515,0.0023420643823104073,-0.027117367062960942,0.765741057108901,0.39525817989477574,1754843651.137954,2.0459936476796785,0,0.2047418201052242
0.61286,-0.20525,0.7501769939187192,0.0024213343147210637,-0.028631597730648703,0.7239667305027915,0.3750884969593596,1754843651.1590877,1.0382364918680107,0,0.2249115030406404
0.61286,-0.20525,0.7501769939187192,0.00249814229246146,-0.028631597730648703,0.7240435384805319,0.3750884969593596,1754843651.179565,0.0,1,0.2249115030406404
0.61321,-0.22484,0.7109910348470081,0.0025706126921315347,-0.028631597730648703,0.6849300498084909,0.35549551742350405,1754843651.1999507,0.9851416128751095,0,0.24450448257649593
0.61504,-0.26302,0.6345810059787521,0.0026350995443430877,-0.028833357190011115,0.608382748333084,0.31729050298937606,1754843651.220275,1.941795088117308,0,0.2827094970106239
0.61591,-0.28116,0.5982738642870827,0.0026959474600871313,-0.028631597730648703,0.5723382140165212,0.29913693214354137,1754843651.240616,0.9074808662144827,0,0.3008630678564586
0.61591,-0.28116,0.5982738642870827,0.0027574222768935544,-0.026773654071158552,0.5742576324928178,0.29913693214354137,1754843651.2611668,0.0,1,0.3008630678564586
0.61753,-0.31423,0.5320787312863888,0.0028128088760702697,-0.028833357190011115,0.506058182972448,0.2660393656431944,1754843651.2819858,1.6572426376226854,0,0.33396063435680556
0.61829,-0.32854,0.5034305662749764,0.0028648274644029015,-0.026773654071158552,0.4795217396682207,0.2517152831374882,1754843651.3026514,0.7224341784817443,0,0.3482847168625118
0.61987,-0.35242,0.455604787763919,0.002910976102188232,-0.026773654071158552,0.43174210979494865,0.2278023938819595,1754843651.3229096,0.5781199732271505,0,0.3721976061180405
0.62057,-0.3619,0.4366132199205962,0.0029551687962130306,-0.020794050353035463,0.4187743383637738,0.2183066099602981,1754843651.343153,0.46407705079811307,0,0.3816933900397019
0.62057,-0.3619,0.4366132199205962,0.002999628498282334,-0.020794050353035463,0.4188187980658431,0.2183066099602981,1754843651.3635187,0.46407705079811307,0,0.3816933900397019
0.62109,-0.37699,0.4064158456723068,0.0030410394069730192,-0.020794050353035463,0.3886628347262444,0.2032079228361534,1754843651.3838973,0.3623662462867195,0,0.39679207716384657
0.62109,-0.37699,0.4064158456723068,0.0030822720250209567,-0.014072410220273971,0.39542570747705386,0.2032079228361534,1754843651.4041882,0.0,1,0.39679207716384657
0.62156,-0.38851,0.3833583439476038,0.003121159420357029,-0.014072410220273971,0.3724070931476869,0.1916791719738019,1754843651.424476,0.5692861226841859,0,0.40832082802619807
0.62156,-0.38851,0.3833583439476038,0.003160056412667024,0.0,0.38651840036027085,0.1916791719738019,1754843651.4447687,0.0,1,0.40832082802619807
0.6217,-0.3933,0.3737742533665511,0.0031979154674539397,-0.007096623888180996,0.3698755449458241,0.18688712668327556,1754843651.4650264,0.24173496712308873,0,0.4131128733167244
0.62209,-0.40129,0.35777831778088265,0.003234253692669531,-0.007096623888180996,0.3539159475853712,0.17888915889044132,1754843651.4853396,0.39062550602482166,0,0.42111084110955865
0.6223,-0.40517,0.350009320992283,0.0032698003460506597,-0.007096623888180996,0.34618249745015267,0.1750046604961415,1754843651.5056515,0.20034811702489533,0,0.4249953395038585
0.6228,-0.4093,0.34172306077816583,0.00330453274728458,-0.006114476905228495,0.33891311662022194,0.17086153038908292,1754843651.5259793,0.20140542023746355,0,0.42913846961091706
