timestamp,position,tof1,marker,yaw_gimbal
1755340835.797705,"3.565,0.083",137,2,-9.5
1755340835.7993867,"3.565,0.083",138,2,-9.5
1755340835.7998405,"3.565,0.083",138,2,0.31
1755340835.7998083,"3.565,0.083",138,2,-9.5
1755340835.82046,"3.565,0.083",138,2,-14.1
1755340835.8396978,"3.565,0.083",138,2,-14.1
1755340835.839652,"3.565,0.083",138,2,-14.1
1755340835.8401015,"3.565,0.083",138,2,-18.4
1755340835.839971,"3.565,0.083",138,2,0.3
1755340835.8598967,"3.565,0.083",150,2,-18.4
1755340835.8603835,"3.565,0.083",150,2,-18.4
1755340835.8604577,"3.565,0.083",150,2,-22.7
1755340835.8604274,"3.565,0.083",150,2,0.28
1755340835.8807929,"3.565,0.083",150,2,-22.7
1755340835.881022,"3.565,0.083",150,2,-22.7
1755340835.8811743,"3.565,0.083",150,2,0.3
1755340835.8979595,"3.565,0.083",150,2,-27.0
1755340835.8983848,"3.565,0.083",150,2,-27.0
1755340835.8986487,"3.565,0.083",150,2,0.29
1755340835.8984346,"3.565,0.083",150,2,-27.0
1755340835.89964,"3.565,0.083",150,2,-31.4
1755340835.9207416,"3.565,0.083",193,2,-31.4
1755340835.9207828,"3.565,0.083",193,2,-31.4
1755340835.9210796,"3.565,0.083",193,2,0.3
1755340835.9395993,"3.565,0.083",193,2,-35.5
1755340835.9398744,"3.565,0.083",193,2,-35.5
1755340835.940531,"3.565,0.083",193,2,0.3
1755340835.940482,"3.565,0.083",193,2,-35.5
1755340835.9613833,"3.565,0.083",290,2,-39.4
1755340835.9614208,"3.565,0.083",290,2,-39.4
1755340835.9608376,"3.565,0.083",193,2,-39.4
1755340835.9615097,"3.565,0.083",290,2,0.32
1755340835.9809809,"3.565,0.083",290,2,-47.2
1755340835.9993608,"3.565,0.083",290,2,-47.2
1755340835.999777,"3.565,0.083",290,2,-47.2
1755340835.9998448,"3.565,0.083",290,2,0.3
1755340836.0002117,"3.565,0.083",290,2,-51.3
1755340836.0200253,"3.565,0.083",396,2,-51.3
1755340836.0197957,"3.565,0.083",396,2,-51.3
1755340836.0204287,"3.565,0.083",396,2,-55.3
1755340836.0203195,"3.565,0.083",396,2,0.32
1755340836.039599,"3.565,0.083",396,2,-55.3
1755340836.0402489,"3.565,0.083",396,2,-55.3
1755340836.0405962,"3.565,0.083",396,2,0.32
1755340836.0407171,"3.565,0.083",396,2,-59.4
1755340836.059792,"3.565,0.083",553,2,-59.4
1755340836.060606,"3.565,0.083",553,2,-59.4
1755340836.0608459,"3.565,0.083",553,2,0.31
1755340836.0611107,"3.565,0.083",553,2,-63.4
1755340836.0809634,"3.565,0.083",553,2,-63.4
1755340836.0809133,"3.565,0.083",553,2,-63.4
1755340836.0812404,"3.565,0.083",553,2,0.33
1755340836.0956445,"3.565,0.083",553,2,-67.3
1755340836.0962186,"3.565,0.083",553,2,0.31
1755340836.096188,"3.565,0.083",553,2,-67.3
1755340836.0960755,"3.565,0.083",553,2,-67.3
1755340836.0995014,"3.565,0.083",553,2,-71.1
1755340836.119877,"3.565,0.083",1042,2,-71.1
1755340836.1201532,"3.565,0.083",1042,2,-71.1
1755340836.1203747,"3.565,0.083",1042,2,0.33
1755340836.1392891,"3.565,0.083",1042,2,-75.0
1755340836.14044,"3.565,0.083",1042,2,-75.0
1755340836.1406553,"3.565,0.083",1042,2,-75.0
1755340836.1409523,"3.565,0.083",1042,2,0.33
1755340836.1412141,"3.565,0.083",1042,2,-79.1
1755340836.1597214,"3.565,0.083",1413,2,-79.1
1755340836.1601796,"3.565,0.083",1413,2,0.32
1755340836.1599834,"3.565,0.083",1413,2,-79.1
1755340836.160449,"3.565,0.083",1413,2,-83.3
1755340836.1806967,"3.565,0.083",1413,2,-83.3
1755340836.1808128,"3.565,0.083",1413,2,-83.3
1755340836.1810305,"3.565,0.083",1413,2,0.34
1755340836.1995602,"3.565,0.083",1413,2,-87.7
1755340836.2003431,"3.565,0.083",1413,2,0.32
1755340836.2001154,"3.565,0.083",1413,2,-87.7
1755340836.2002938,"3.565,0.083",1413,2,-87.7
1755340836.212796,"3.565,0.083",1413,2,-90.6
1755340836.2140903,"3.565,0.083",1396,2,-90.6
1755340836.214368,"3.565,0.083",1396,2,0.33
1755340836.2143462,"3.565,0.083",1396,2,-90.6
1755340836.2402294,"3.565,0.083",1396,2,-92.3
1755340836.2401712,"3.565,0.083",1396,2,-92.3
1755340836.2402976,"3.565,0.083",1396,2,-92.3
1755340836.2404842,"3.565,0.083",1396,2,0.3
1755340836.2529259,"3.565,0.083",1396,2,-92.3
1755340836.253374,"3.565,0.083",1369,2,-92.3
1755340836.253285,"3.565,0.083",1369,2,-92.3
1755340836.2538633,"3.565,0.083",1369,2,0.32
1755340836.2806926,"3.565,0.083",1369,2,-91.3
1755340836.280751,"3.565,0.083",1369,2,-91.3
1755340836.2810457,"3.565,0.083",1369,2,-91.3
1755340836.2811253,"3.565,0.083",1369,2,0.35
1755340836.2998044,"3.565,0.083",1369,2,-90.7
1755340836.2997463,"3.565,0.083",1369,2,-90.7
1755340836.3003047,"3.565,0.083",1369,2,0.35
1755340836.3002675,"3.565,0.083",1369,2,-90.7
1755340836.3201299,"3.565,0.083",1331,2,0.33
1755340836.3200827,"3.565,0.083",1331,2,-90.9
1755340836.3200138,"3.565,0.083",1369,2,-90.9
1755340836.3200378,"3.565,0.083",1331,2,-90.9
1755340836.3325853,"3.565,0.083",1331,2,-90.9
1755340836.3326178,"3.565,0.083",1331,2,0.35
1755340836.3324306,"3.565,0.083",1331,2,-90.9
1755340836.332471,"3.565,0.083",1331,2,-90.9
1755340836.359696,"3.565,0.083",1331,2,-90.9
1755340836.3598838,"3.565,0.083",1309,2,-90.9
1755340836.3602476,"3.565,0.083",1309,2,0.35
1755340836.360228,"3.565,0.083",1309,2,-90.9
1755340836.3823044,"3.565,0.083",1309,2,-90.9
1755340836.382939,"3.565,0.083",1309,2,0.34
1755340836.3827155,"3.565,0.083",1309,2,-90.9
1755340836.382901,"3.565,0.083",1309,2,-90.9
1755340836.39956,"3.565,0.083",1309,2,-90.9
1755340836.400046,"3.565,0.083",1309,2,-90.9
1755340836.4001021,"3.565,0.083",1309,2,-90.9
1755340836.4002173,"3.565,0.083",1309,2,0.36
1755340836.41422,"3.565,0.083",1309,2,-90.9
1755340836.4144535,"3.565,0.083",1309,2,-90.9
1755340836.4153225,"3.565,0.083",1309,2,-90.9
1755340836.4155092,"3.565,0.083",1309,2,0.35
1755340836.4397395,"3.565,0.083",1309,2,-90.9
1755340836.440176,"3.565,0.083",1309,2,-90.9
1755340836.4401205,"3.565,0.083",1309,2,-90.9
1755340836.4403672,"3.565,0.083",1309,2,0.36
1755340836.4530468,"3.565,0.083",1309,2,-90.9
1755340836.4530966,"3.565,0.083",1309,2,-90.9
1755340836.4530103,"3.565,0.083",1309,2,-90.9
1755340836.453226,"3.565,0.083",1309,2,0.35
1755340836.4800282,"3.565,0.083",1309,2,-90.9
1755340836.4805481,"3.565,0.083",1309,2,-90.9
1755340836.480882,"3.565,0.083",1309,2,-90.9
1755340836.4810784,"3.565,0.083",1309,2,0.36
1755340836.4961889,"3.565,0.083",1309,2,-90.0
1755340836.4967372,"3.565,0.083",1310,2,0.34
1755340836.4967186,"3.565,0.083",1310,2,-90.0
1755340836.4965546,"3.565,0.083",1310,2,-90.0
1755340836.519891,"3.565,0.083",1310,2,-87.9
1755340836.5200775,"3.565,0.083",1310,2,-87.9
1755340836.5198634,"3.565,0.083",1310,2,-87.9
1755340836.520149,"3.565,0.083",1310,2,0.33
1755340836.54018,"3.565,0.083",1310,2,-83.9
1755340836.5407345,"3.565,0.083",1310,2,0.33
1755340836.5407047,"3.565,0.083",1310,2,-83.9
1755340836.540444,"3.565,0.083",1310,2,-83.9
1755340836.5599296,"3.565,0.083",1310,2,-79.1
1755340836.5606337,"3.565,0.083",1347,2,0.33
1755340836.5604687,"3.565,0.083",1347,2,-79.1
1755340836.5602784,"3.565,0.083",1347,2,-79.1
1755340836.581879,"3.565,0.083",1347,2,-74.5
1755340836.5821137,"3.565,0.083",1347,2,-74.5
1755340836.5821486,"3.565,0.083",1347,2,-74.5
1755340836.5824077,"3.565,0.083",1347,2,0.35
1755340836.599645,"3.565,0.083",1347,2,-70.0
1755340836.6002636,"3.565,0.083",1409,2,-70.0
1755340836.6003227,"3.565,0.083",1409,2,-70.0
1755340836.6003773,"3.565,0.083",1409,2,0.35
1755340836.6174557,"3.565,0.083",1409,2,-65.7
1755340836.6177971,"3.565,0.083",1409,2,-65.7
1755340836.6178248,"3.565,0.083",1409,2,-65.7
1755340836.6179583,"3.565,0.083",1409,2,0.35
1755340836.6396246,"3.565,0.083",1409,2,-61.7
1755340836.6398704,"3.565,0.083",1409,2,-61.7
1755340836.64021,"3.565,0.083",1409,2,-61.7
1755340836.6402586,"3.565,0.083",1409,2,0.36
1755340836.6577408,"3.565,0.083",1409,2,-57.5
1755340836.6577997,"3.565,0.083",1409,2,-57.5
1755340836.6574466,"3.565,0.083",1409,2,-57.5
1755340836.6578636,"3.565,0.083",1409,2,0.35
1755340836.680369,"3.565,0.083",1409,2,-53.2
1755340836.6996858,"3.565,0.083",1409,2,-53.2
1755340836.6994617,"3.565,0.083",1409,2,-53.2
1755340836.7004437,"3.565,0.083",1409,2,-49.2
1755340836.7004116,"3.565,0.083",1409,2,0.37
1755340836.7196577,"3.565,0.083",1098,2,-49.2
1755340836.7205496,"3.565,0.083",1098,2,0.36
1755340836.7207816,"3.565,0.083",1098,2,-45.2
1755340836.7203786,"3.565,0.083",1098,2,-49.2
1755340836.7396748,"3.565,0.083",1098,2,-45.2
1755340836.7403154,"3.565,0.083",1098,2,0.37
1755340836.7402706,"3.565,0.083",1098,2,-45.2
1755340836.7599761,"3.565,0.083",1098,2,-41.3
1755340836.7596319,"3.565,0.083",1098,2,-41.3
1755340836.7602963,"3.565,0.083",1098,2,0.37
1755340836.7602408,"3.565,0.083",1098,2,-41.3
1755340836.7801275,"3.565,0.083",1098,2,-37.4
1755340836.7805476,"3.565,0.083",574,2,-37.4
1755340836.7807376,"3.565,0.083",574,2,-37.4
1755340836.7809598,"3.565,0.083",574,2,0.36
1755340836.7997415,"3.565,0.083",574,2,-33.3
1755340836.8004992,"3.565,0.084",574,2,0.37
1755340836.800349,"3.565,0.083",574,2,-33.3
1755340836.8004718,"3.565,0.084",574,2,-33.3
1755340836.8066173,"3.565,0.084",574,2,-29.1
1755340836.8068767,"3.565,0.084",414,2,-29.1
1755340836.807303,"3.565,0.084",414,2,-29.1
1755340836.8075821,"3.565,0.084",414,2,0.38
1755340836.8399694,"3.565,0.084",414,2,-25.2
1755340836.8399396,"3.565,0.084",414,2,-25.2
1755340836.840013,"3.565,0.084",414,2,-25.2
1755340836.8403904,"3.565,0.084",414,2,0.38
1755340836.854882,"3.565,0.084",414,2,-21.1
1755340836.8551257,"3.565,0.084",414,2,-21.1
1755340836.855412,"3.565,0.084",414,2,-21.1
1755340836.8554342,"3.565,0.084",414,2,0.37
1755340836.8797157,"3.565,0.084",414,2,-17.1
1755340836.8833973,"3.565,0.084",326,2,-17.1
1755340836.8837588,"3.565,0.084",326,2,-17.1
1755340836.8840086,"3.565,0.084",326,2,0.39
1755340836.8974226,"3.565,0.084",326,2,-13.4
1755340836.8978255,"3.565,0.084",326,2,-13.4
1755340836.8978605,"3.565,0.084",326,2,-13.4
1755340836.898194,"3.565,0.084",326,2,0.38
1755340836.9196754,"3.565,0.084",326,2,-9.3
1755340836.9203105,"3.565,0.084",255,2,-9.3
1755340836.9203393,"3.565,0.084",255,2,0.39
1755340836.9202693,"3.565,0.084",255,2,-9.3
1755340836.9403815,"3.564,0.084",255,2,-1.3
1755340836.9404585,"3.564,0.084",255,2,0.4
1755340836.940341,"3.565,0.084",255,2,-1.3
1755340836.9402978,"3.565,0.084",255,2,-1.3
1755340836.960726,"3.564,0.084",217,2,-1.3
1755340836.9610412,"3.564,0.084",217,2,-1.3
1755340836.961206,"3.564,0.084",217,2,0.41
1755340836.9606771,"3.564,0.084",255,2,-1.3
1755340836.980355,"3.564,0.084",217,2,2.7
1755340836.9806376,"3.564,0.084",217,2,2.7
1755340836.9811554,"3.564,0.084",217,2,2.7
1755340836.981607,"3.564,0.084",217,2,0.41
1755340836.9995785,"3.564,0.084",217,2,2.7
1755340837.0000012,"3.564,0.084",217,2,2.7
1755340836.9999583,"3.564,0.084",217,2,2.7
1755340837.0001237,"3.564,0.084",217,2,0.41
1755340837.0071769,"3.564,0.084",217,2,2.7
1755340837.0076761,"3.564,0.084",152,2,0.41
1755340837.0076244,"3.564,0.084",152,2,2.7
1755340837.0076463,"3.564,0.084",152,2,2.7
1755340837.03988,"3.564,0.084",152,2,1.6
1755340837.0405464,"3.564,0.084",152,2,1.6
1755340837.0406177,"3.564,0.084",152,2,1.6
1755340837.0406551,"3.564,0.084",152,2,0.38
1755340837.0597842,"3.564,0.084",152,2,1.3
1755340837.06024,"3.564,0.084",144,2,1.3
1755340837.0603187,"3.564,0.084",144,2,0.4
1755340837.0601194,"3.564,0.084",144,2,1.3
1755340837.0819004,"3.564,0.084",144,2,1.5
1755340837.0819414,"3.564,0.084",144,2,0.41
1755340837.081807,"3.564,0.084",144,2,1.5
1755340837.0816941,"3.564,0.084",144,2,1.5
1755340837.1000867,"3.564,0.084",144,2,1.5
1755340837.1003454,"3.564,0.084",144,2,0.4
1755340837.1002033,"3.564,0.084",144,2,1.5
1755340837.1001465,"3.564,0.084",144,2,1.5
1755340837.1181273,"3.564,0.084",143,2,1.5
1755340837.118089,"3.564,0.084",144,2,1.5
1755340837.1184769,"3.564,0.084",143,2,0.41
1755340837.1184516,"3.564,0.084",143,2,1.5
1755340837.1396523,"3.564,0.084",143,2,1.5
1755340837.139864,"3.564,0.084",143,2,1.5
1755340837.1401014,"3.564,0.084",143,2,1.5
1755340837.140205,"3.564,0.084",143,2,0.41
1755340837.1572301,"3.564,0.084",142,2,1.5
1755340837.1571777,"3.564,0.084",143,2,1.5
1755340837.157662,"3.564,0.084",142,2,0.4
1755340837.157431,"3.564,0.084",142,2,1.5
1755340837.1799016,"3.564,0.084",142,2,1.5
1755340837.179861,"3.564,0.084",142,2,1.5
1755340837.1804023,"3.564,0.084",142,2,1.5
1755340837.1806383,"3.564,0.084",142,2,0.42
1755340837.200044,"3.564,0.084",142,2,1.5
1755340837.2005467,"3.564,0.084",142,2,0.41
1755340837.2001202,"3.564,0.084",142,2,1.5
1755340837.2004654,"3.564,0.084",142,2,1.5
1755340837.2197783,"3.564,0.084",142,2,1.5
1755340837.2203898,"3.564,0.084",140,2,0.42
1755340837.2203526,"3.564,0.084",140,2,1.5
1755340837.2202988,"3.564,0.084",140,2,1.5
1755340837.2402546,"3.564,0.084",140,2,0.42
1755340837.24015,"3.564,0.084",140,2,1.5
1755340837.2401156,"3.564,0.084",140,2,1.5
1755340837.2402034,"3.564,0.084",140,2,1.5
1755340837.2600489,"3.564,0.083",140,2,1.4
1755340837.2596378,"3.564,0.084",140,2,1.4
1755340837.2599978,"3.564,0.084",140,2,1.4
1755340837.260099,"3.564,0.083",140,2,0.41
1755340837.2805321,"3.564,0.083",140,2,1.4
1755340837.2810245,"3.564,0.083",140,2,1.4
1755340837.2809017,"3.564,0.083",140,2,1.4
1755340837.3000143,"3.564,0.084",140,2,2.2
1755340837.299696,"3.564,0.083",140,2,0.43
1755340837.2997386,"3.564,0.083",140,2,2.2
1755340837.2998962,"3.564,0.083",140,2,2.2
1755340837.3199043,"3.564,0.084",140,2,4.2
1755340837.3200011,"3.564,0.084",138,2,4.2
1755340837.3200288,"3.564,0.084",138,2,4.2
1755340837.342211,"3.564,0.084",138,2,0.4
1755340837.3600829,"3.564,0.084",138,2,7.5
1755340837.360603,"3.564,0.084",138,2,7.5
1755340837.3601434,"3.564,0.084",138,2,7.5
1755340837.3607137,"3.564,0.084",138,2,0.4
1755340837.381166,"3.564,0.084",135,2,0.43
1755340837.3810527,"3.564,0.084",138,2,16.6
1755340837.3810773,"3.564,0.084",135,2,16.6
1755340837.3811176,"3.564,0.084",135,2,16.6
1755340837.396077,"3.564,0.084",135,2,21.2
1755340837.396683,"3.564,0.083",135,2,21.2
1755340837.3965638,"3.564,0.084",135,2,21.2
1755340837.3967144,"3.564,0.083",135,2,0.42
1755340837.419592,"3.564,0.083",135,2,25.4
1755340837.4203649,"3.564,0.084",129,2,0.43
1755340837.4201114,"3.564,0.083",129,2,25.4
1755340837.420327,"3.564,0.084",129,2,25.4
1755340837.4405289,"3.564,0.084",129,2,29.6
1755340837.4417825,"3.564,0.084",129,2,29.6
1755340837.4420745,"3.564,0.084",129,2,29.6
1755340837.4421089,"3.564,0.084",129,2,0.44
1755340837.4623234,"3.564,0.084",129,2,33.6
1755340837.4626904,"3.564,0.084",126,2,33.6
1755340837.4627817,"3.564,0.083",126,2,33.6
1755340837.463145,"3.564,0.083",126,2,0.42
1755340837.4800174,"3.564,0.083",126,2,37.6
1755340837.4800663,"3.564,0.083",126,2,37.6
1755340837.480402,"3.564,0.083",126,2,37.6
1755340837.4805481,"3.564,0.083",126,2,0.44
1755340837.4996736,"3.564,0.083",126,2,41.7
1755340837.5001218,"3.564,0.083",126,2,41.7
1755340837.5001452,"3.564,0.083",126,2,0.43
1755340837.500094,"3.564,0.083",126,2,41.7
1755340837.5186663,"3.564,0.083",126,2,45.8
1755340837.5191672,"3.564,0.083",132,2,45.8
1755340837.5192316,"3.564,0.083",132,2,0.44
1755340837.5191455,"3.564,0.083",132,2,45.8
1755340837.5396655,"3.564,0.083",132,2,49.6
1755340837.5401213,"3.564,0.083",132,2,49.6
1755340837.5400724,"3.564,0.083",132,2,49.6
1755340837.5404751,"3.564,0.083",132,2,0.44
1755340837.5597565,"3.564,0.083",132,2,53.6
1755340837.5603805,"3.564,0.083",155,2,53.6
1755340837.5604196,"3.564,0.083",155,2,0.43
1755340837.5600467,"3.564,0.083",155,2,53.6
1755340837.5798137,"3.564,0.083",155,2,57.6
1755340837.599359,"3.564,0.083",155,2,57.6
1755340837.599914,"3.564,0.083",155,2,0.45
1755340837.5998447,"3.564,0.083",155,2,57.6
1755340837.60046,"3.564,0.083",155,2,61.5
1755340837.6196165,"3.564,0.083",155,2,61.5
1755340837.6200922,"3.564,0.083",155,2,61.5
1755340837.6201642,"3.564,0.083",155,2,65.5
1755340837.6201303,"3.564,0.083",155,2,0.44
1755340837.6396806,"3.564,0.083",182,2,65.5
1755340837.6398702,"3.565,0.083",182,2,65.5
1755340837.6399968,"3.565,0.083",182,2,0.44
1755340837.6402936,"3.565,0.083",182,2,69.6
1755340837.6602201,"3.565,0.083",182,2,69.6
1755340837.6606016,"3.565,0.083",182,2,0.45
1755340837.660564,"3.565,0.083",182,2,69.6
1755340837.6786127,"3.565,0.083",182,2,73.6
1755340837.680074,"3.565,0.083",291,2,73.6
1755340837.6804485,"3.565,0.083",291,2,73.6
1755340837.6806316,"3.565,0.083",291,2,0.44
1755340837.6808918,"3.565,0.083",291,2,77.5
1755340837.7001219,"3.565,0.083",291,2,77.5
1755340837.7003334,"3.565,0.083",291,2,0.46
1755340837.7001855,"3.565,0.083",291,2,77.5
1755340837.7005532,"3.565,0.083",291,2,81.5
1755340837.7193708,"3.565,0.083",351,2,81.5
1755340837.7199054,"3.565,0.083",351,2,0.45
1755340837.7198613,"3.565,0.083",351,2,81.5
1755340837.720393,"3.565,0.083",351,2,85.4
1755340837.7399256,"3.565,0.083",351,2,85.4
1755340837.7399704,"3.565,0.083",351,2,85.4
1755340837.740483,"3.565,0.083",351,2,88.6
1755340837.740454,"3.565,0.083",351,2,0.45
1755340837.7595925,"3.565,0.083",351,2,88.6
1755340837.7600763,"3.565,0.083",351,2,88.6
1755340837.760304,"3.565,0.083",351,2,0.48
1755340837.7604592,"3.565,0.083",351,2,90.5
1755340837.779767,"3.565,0.083",515,2,90.5
1755340837.780063,"3.565,0.083",515,2,90.5
1755340837.7803974,"3.565,0.083",515,2,90.9
1755340837.780382,"3.565,0.083",515,2,0.48
1755340837.7993124,"3.565,0.083",515,2,90.9
1755340837.7994761,"3.565,0.083",515,2,90.9
1755340837.8000283,"3.565,0.083",515,2,90.2
1755340837.7999935,"3.565,0.083",515,2,0.49
1755340837.8195832,"3.565,0.083",847,2,90.2
1755340837.8199542,"3.565,0.083",847,2,90.2
1755340837.8200228,"3.565,0.083",847,2,0.49
1755340837.840235,"3.565,0.083",847,2,89.4
1755340837.8403468,"3.565,0.083",847,2,0.46
1755340837.8402915,"3.565,0.083",847,2,89.4
1755340837.84018,"3.565,0.083",847,2,89.4
1755340837.8595526,"3.565,0.083",847,2,89.5
1755340837.859812,"3.565,0.083",847,2,89.5
1755340837.8601184,"3.565,0.083",847,2,89.5
1755340837.8603084,"3.565,0.083",847,2,0.48
1755340837.8755577,"3.565,0.083",842,2,89.7
1755340837.8756044,"3.565,0.083",842,2,89.7
1755340837.8755288,"3.565,0.083",847,2,89.7
1755340837.8759072,"3.565,0.083",842,2,0.47
1755340837.900278,"3.565,0.083",842,2,0.47
1755340837.8996615,"3.565,0.083",842,2,89.6
1755340837.9002337,"3.565,0.083",842,2,89.6
1755340837.9001844,"3.565,0.083",842,2,89.6
1755340837.9146585,"3.565,0.083",811,2,89.6
1755340837.9143832,"3.565,0.083",842,2,89.6
1755340837.9149888,"3.565,0.083",811,2,0.49
1755340837.9147208,"3.565,0.083",811,2,89.6
1755340837.9396975,"3.565,0.083",811,2,89.6
1755340837.9399962,"3.565,0.083",811,2,89.6
1755340837.940055,"3.565,0.083",811,2,0.47
1755340837.9399536,"3.565,0.083",811,2,89.6
1755340837.9595966,"3.565,0.083",811,2,89.6
1755340837.9597964,"3.565,0.083",811,2,89.6
1755340837.9600372,"3.565,0.083",811,2,0.48
1755340837.9598339,"3.565,0.083",811,2,89.6
1755340837.9801726,"3.565,0.083",811,2,89.6
1755340837.9802203,"3.565,0.083",810,2,89.6
1755340837.9805884,"3.565,0.082",810,2,89.6
1755340837.9808884,"3.565,0.082",810,2,0.49
1755340838.000504,"3.565,0.082",810,2,89.6
1755340838.0005405,"3.565,0.083",810,2,89.6
1755340838.0004559,"3.565,0.082",810,2,89.6
1755340838.0007083,"3.565,0.083",810,2,0.48
1755340838.019588,"3.565,0.083",810,2,89.6
1755340838.0201669,"3.565,0.083",810,2,89.6
1755340838.0200539,"3.565,0.083",810,2,89.6
1755340838.0203738,"3.565,0.083",810,2,0.48
1755340838.0398822,"3.565,0.083",810,2,89.6
1755340838.0399308,"3.565,0.083",810,2,89.6
1755340838.0404224,"3.565,0.083",810,2,89.6
1755340838.0404928,"3.565,0.083",810,2,0.5
1755340838.06003,"3.565,0.083",810,2,89.6
1755340838.0602589,"3.565,0.083",810,2,89.6
1755340838.0596387,"3.565,0.083",810,2,89.6
1755340838.0603456,"3.565,0.083",810,2,0.49
1755340838.0643384,"3.565,0.083",810,2,89.6
1755340838.0648804,"3.565,0.083",810,2,89.6
1755340838.0651538,"3.565,0.083",810,2,89.6
1755340838.065185,"3.565,0.083",810,2,0.49
1755340838.099874,"3.565,0.083",810,2,89.5
1755340838.1004922,"3.565,0.083",810,2,0.5
1755340838.100458,"3.565,0.083",810,2,89.5
1755340838.0999143,"3.565,0.083",810,2,89.5
1755340838.1138299,"3.565,0.083",810,2,90.4
1755340838.1138606,"3.565,0.083",810,2,90.4
1755340838.1136239,"3.565,0.083",810,2,90.4
1755340838.114122,"3.565,0.083",810,2,0.48
1755340838.1398315,"3.565,0.083",810,2,92.3
1755340838.140137,"3.565,0.083",810,2,92.3
1755340838.1404114,"3.565,0.083",810,2,0.48
1755340838.1400814,"3.565,0.083",810,2,92.3
1755340838.1602995,"3.565,0.083",810,2,95.4
1755340838.1603253,"3.565,0.083",810,2,95.4
1755340838.1604168,"3.565,0.083",810,2,0.48
1755340838.160373,"3.565,0.083",810,2,95.4
1755340838.1797247,"3.565,0.083",810,2,99.9
1755340838.180055,"3.565,0.083",884,2,99.9
1755340838.1803827,"3.565,0.083",884,2,99.9
1755340838.1963224,"3.565,0.083",884,2,105.0
1755340838.1962664,"3.565,0.083",884,2,0.5
1755340838.1963515,"3.565,0.083",884,2,105.0
1755340838.1962857,"3.565,0.083",884,2,105.0
1755340838.219606,"3.565,0.083",884,2,109.5
1755340838.2203977,"3.565,0.083",884,2,0.5
1755340838.2203114,"3.565,0.083",884,2,109.5
1755340838.2203612,"3.565,0.083",884,2,109.5
1755340838.2396834,"3.565,0.083",884,2,113.5
1755340838.2410424,"3.565,0.083",2957,2,113.5
1755340838.240987,"3.565,0.083",2957,2,113.5
1755340838.2410848,"3.565,0.083",2957,2,0.51
1755340838.2594988,"3.565,0.083",2957,2,117.5
1755340838.2598603,"3.565,0.083",2957,2,117.5
1755340838.2599103,"3.565,0.083",2957,2,117.5
1755340838.2601109,"3.565,0.083",2957,2,0.5
1755340838.2672272,"3.565,0.083",2957,2,121.7
1755340838.267273,"3.565,0.083",2957,2,121.7
1755340838.267599,"3.565,0.083",2957,2,0.52
1755340838.2673202,"3.565,0.083",2957,2,121.7
1755340838.2998977,"3.565,0.083",2957,2,130.1
1755340838.300293,"3.565,0.083",2957,2,130.1
1755340838.3004363,"3.565,0.083",2957,2,130.1
1755340838.3007066,"3.565,0.083",2957,2,0.51
1755340838.3149788,"3.565,0.083",2957,2,133.9
1755340838.3153448,"3.565,0.083",1071,2,133.9
1755340838.3153145,"3.565,0.083",1071,2,133.9
1755340838.3154893,"3.565,0.083",1071,2,0.51
1755340838.339667,"3.565,0.083",1071,2,133.9
1755340838.3402553,"3.565,0.083",1071,2,133.9
1755340838.3403075,"3.565,0.083",1071,2,133.9
1755340838.340362,"3.565,0.083",1071,2,0.52
1755340838.3602078,"3.565,0.083",1071,2,141.4
1755340838.360391,"3.565,0.083",1071,2,0.51
1755340838.3603427,"3.565,0.083",1071,2,141.4
1755340838.3602562,"3.565,0.083",1071,2,141.4
1755340838.3799732,"3.565,0.083",594,2,145.8
1755340838.3799255,"3.565,0.083",1071,2,145.8
1755340838.3802385,"3.565,0.083",594,2,145.8
1755340838.3804696,"3.565,0.083",594,2,0.52
1755340838.3982294,"3.565,0.083",594,2,150.4
1755340838.3979325,"3.565,0.083",594,2,150.4
1755340838.3983173,"3.564,0.083",594,2,150.4
1755340838.3983643,"3.564,0.083",594,2,0.52
1755340838.4183578,"3.564,0.083",594,2,154.1
1755340838.4186842,"3.564,0.083",427,2,154.1
1755340838.4189622,"3.564,0.083",427,2,154.1
1755340838.419023,"3.564,0.083",427,2,0.52
1755340838.4394863,"3.564,0.083",427,2,157.7
1755340838.439715,"3.564,0.083",427,2,157.7
1755340838.4400506,"3.564,0.083",427,2,0.53
1755340838.440035,"3.564,0.083",427,2,157.7
1755340838.4596326,"3.564,0.083",427,2,161.3
1755340838.4599586,"3.564,0.083",427,2,161.3
1755340838.459797,"3.564,0.083",427,2,161.3
1755340838.4603863,"3.564,0.083",427,2,0.52
1755340838.4799461,"3.564,0.083",427,2,165.4
1755340838.5002575,"3.564,0.083",354,2,165.4
1755340838.5005875,"3.564,0.082",354,2,165.4
1755340838.5006328,"3.564,0.082",354,2,0.53
1755340838.5192964,"3.564,0.082",354,2,169.8
1755340838.5195484,"3.564,0.082",354,2,169.8
1755340838.520157,"3.564,0.082",354,2,174.1
1755340838.5201347,"3.564,0.082",354,2,0.54
1755340838.5201178,"3.564,0.082",354,2,169.8
1755340838.5396445,"3.564,0.082",294,2,174.1
1755340838.540332,"3.564,0.082",294,2,0.52
1755340838.540288,"3.564,0.082",294,2,174.1
1755340838.540405,"3.564,0.082",294,2,177.5
1755340838.5595176,"3.564,0.082",294,2,177.5
1755340838.559986,"3.564,0.082",294,2,0.54
